voter_id,photo_reference,first_name,last_name,age,age_group,gender,district,constituency,polling_station_id,booth_number,registration_status,processing_status,verification_status,verification_timestamp,processing_timestamp,queue_time_minutes,processing_time_minutes,anomaly_type
VOTER015884,synthetic://voter/015884.svg,Ishaan,Mehta,24,18-24,Female,District-04,CONST-034,PS-034,1,REGISTERED,PENDING,PENDING,,,12.91,5.48,
VOTER015885,synthetic://voter/015885.svg,Leela,Roy,57,55-64,Female,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:29:00,6.83,5.69,
VOTER015886,synthetic://voter/015886.svg,Rohan,Joshi,65,65-74,Female,District-06,CONST-036,PS-036,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:16:00,7.01,2.23,
VOTER015887,synthetic://voter/015887.svg,Tara,Rao,50,45-54,Female,District-07,CONST-037,PS-037,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:33:00,4.22,6.86,
VOTER015888,synthetic://voter/015888.svg,Rohan,Malik,40,35-44,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:54:00,11.06,2.85,
VOTER015889,synthetic://voter/015889.svg,Nila,Joshi,18,18-24,Female,District-09,CONST-039,PS-039,2,REGISTERED,PENDING,PENDING,,,4.22,2.77,
VOTER015890,synthetic://voter/015890.svg,Aarav,Mehta,66,65-74,Female,District-10,CONST-040,PS-040,3,REGISTERED,PENDING,PENDING,,,9.07,6.35,
VOTER015891,synthetic://voter/015891.svg,Leela,Rao,32,25-34,Male,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:56:00,9.54,7.69,
VOTER015892,synthetic://voter/015892.svg,Aarav,Malik,83,75-85,Male,District-02,CONST-042,PS-042,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:41:00,11.07,5.7,
VOTER015893,synthetic://voter/015893.svg,Nila,Nair,84,75-85,Male,District-03,CONST-043,PS-043,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:47:00,6.98,9.52,
VOTER015894,synthetic://voter/015894.svg,Tara,Kapoor,68,65-74,Male,District-04,CONST-044,PS-044,5,REGISTERED,PENDING,PENDING,,,8.45,7.41,
VOTER015895,synthetic://voter/015895.svg,Mira,Nair,33,25-34,Male,District-05,CONST-045,PS-045,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:39:00,7.47,5.52,
VOTER015896,synthetic://voter/015896.svg,Leela,Das,34,25-34,Female,District-06,CONST-046,PS-046,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:32:00,16.22,7.75,
VOTER015897,synthetic://voter/015897.svg,Dev,Kapoor,32,25-34,Male,District-07,CONST-047,PS-047,3,REGISTERED,PENDING,PENDING,,,6.16,8.77,
VOTER015898,synthetic://voter/015898.svg,Aarav,Joshi,22,18-24,Male,District-08,CONST-048,PS-048,2,REGISTERED,PENDING,PENDING,,,13.12,7.53,
VOTER015899,synthetic://voter/015899.svg,Tara,Malik,41,35-44,Male,District-09,CONST-049,PS-049,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:07:00,13.06,3.45,
VOTER015900,synthetic://voter/015900.svg,Leela,Bose,27,25-34,Female,District-10,CONST-050,PS-050,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:22:00,4.48,4.12,
VOTER015901,synthetic://voter/015901.svg,Rohan,Bose,47,45-54,Female,District-01,CONST-001,PS-001,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:42:00,7.59,3.43,
VOTER015902,synthetic://voter/015902.svg,Leela,Shah,40,35-44,Female,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,10.81,3.47,
VOTER015903,synthetic://voter/015903.svg,Arun,Joshi,38,35-44,Female,District-03,CONST-003,PS-003,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:21:00,8.96,4.88,
VOTER015904,synthetic://voter/015904.svg,Arun,Roy,85,75-85,Male,District-04,CONST-004,PS-004,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:47:00,4.43,7.74,
VOTER015905,synthetic://voter/015905.svg,Kabir,Mehta,82,75-85,Male,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:07:00,11.82,8.42,
VOTER015906,synthetic://voter/015906.svg,Sia,Das,40,35-44,Male,District-06,CONST-006,PS-006,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:15:00,5.61,4.61,
VOTER015907,synthetic://voter/015907.svg,Anika,Roy,56,55-64,Male,District-07,CONST-007,PS-007,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:56:00,1.34,3.21,
VOTER015908,synthetic://voter/015908.svg,Leela,Roy,80,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:51:00,3.91,10.98,
VOTER015909,synthetic://voter/015909.svg,Anika,Sen,67,65-74,Female,District-09,CONST-009,PS-009,1,REGISTERED,PENDING,PENDING,,,11.17,5.15,
VOTER015910,synthetic://voter/015910.svg,Aarav,Shah,46,45-54,Female,District-10,CONST-010,PS-010,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:45:00,11.2,8.82,
VOTER015911,synthetic://voter/015911.svg,Anika,Joshi,78,75-85,Female,District-01,CONST-011,PS-011,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:20:00,6.64,7.14,
VOTER015912,synthetic://voter/015912.svg,Sia,Mehta,18,18-24,Female,District-02,CONST-012,PS-012,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:38:00,10.38,8.03,
VOTER015913,synthetic://voter/015913.svg,Arun,Bose,81,75-85,Male,District-03,CONST-013,PS-013,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:26:00,8.12,4.92,
VOTER015914,synthetic://voter/015914.svg,Arun,Rao,40,35-44,Female,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:41:00,17.96,1.2,
VOTER015915,synthetic://voter/015915.svg,Rohan,Mehta,41,35-44,Female,District-05,CONST-015,PS-015,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:48:00,11.18,5.88,
VOTER015916,synthetic://voter/015916.svg,Kabir,Iyer,59,55-64,Female,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:26:00,8.45,8.25,
VOTER015917,synthetic://voter/015917.svg,Tara,Mehta,84,75-85,Male,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:52:00,14.17,6.93,
VOTER015918,synthetic://voter/015918.svg,Nila,Nair,72,65-74,Female,District-08,CONST-018,PS-018,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:22:00,16.09,8.06,
VOTER015919,synthetic://voter/015919.svg,Mira,Bose,58,55-64,Male,District-09,CONST-019,PS-019,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:27:00,11.16,4.44,
VOTER015920,synthetic://voter/015920.svg,Arun,Shah,58,55-64,Male,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:36:00,6.18,2.65,
VOTER015921,synthetic://voter/015921.svg,Kabir,Bose,46,45-54,Male,District-01,CONST-021,PS-021,1,REGISTERED,PENDING,PENDING,,,4.76,7.66,
VOTER015922,synthetic://voter/015922.svg,Tara,Mehta,52,45-54,Male,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:21:00,9.24,2.28,
VOTER015923,synthetic://voter/015923.svg,Tara,Mehta,18,18-24,Male,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:13:00,11.23,3.95,
VOTER015924,synthetic://voter/015924.svg,Nila,Shah,29,25-34,Male,District-04,CONST-024,PS-024,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:40:00,9.56,10.92,
VOTER015925,synthetic://voter/015925.svg,Dev,Malik,68,65-74,Male,District-05,CONST-025,PS-025,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:36:00,6.27,6.62,
VOTER015926,synthetic://voter/015926.svg,Kabir,Bose,59,55-64,Male,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:30:00,12.96,1.47,
VOTER015927,synthetic://voter/015927.svg,Anika,Kapoor,78,75-85,Male,District-07,CONST-027,PS-027,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:04:00,9.81,4.11,
VOTER015928,synthetic://voter/015928.svg,Leela,Mehta,28,25-34,Male,District-08,CONST-028,PS-028,1,REGISTERED,PENDING,PENDING,,,8.86,9.44,
VOTER015929,synthetic://voter/015929.svg,Nila,Joshi,33,25-34,Female,District-09,CONST-029,PS-029,5,REGISTERED,PENDING,PENDING,,,10.13,8.02,
VOTER015930,synthetic://voter/015930.svg,Dev,Roy,30,25-34,Male,District-10,CONST-030,PS-030,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:49:00,12.59,4.36,
VOTER015931,synthetic://voter/015931.svg,Anika,Das,42,35-44,Female,District-01,CONST-031,PS-031,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:50:00,9.0,5.02,
VOTER015932,synthetic://voter/015932.svg,Kabir,Kapoor,64,55-64,Male,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:10:00,8.66,5.29,
VOTER015933,synthetic://voter/015933.svg,Aarav,Rao,27,25-34,Female,District-03,CONST-033,PS-033,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:12:00,4.93,4.1,
VOTER015934,synthetic://voter/015934.svg,Rohan,Sen,80,75-85,Female,District-04,CONST-034,PS-034,3,REGISTERED,PENDING,PENDING,,,5.73,4.16,
VOTER015935,synthetic://voter/015935.svg,Kabir,Shah,54,45-54,Male,District-05,CONST-035,PS-035,1,REGISTERED,PENDING,PENDING,,,6.45,7.13,
VOTER015936,synthetic://voter/015936.svg,Rohan,Joshi,41,35-44,Male,District-06,CONST-036,PS-036,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:15:00,7.01,1.2,
VOTER015937,synthetic://voter/015937.svg,Aarav,Nair,47,45-54,Female,District-07,CONST-037,PS-037,2,REGISTERED,PENDING,PENDING,,,9.64,7.98,
VOTER015938,synthetic://voter/015938.svg,Mira,Joshi,28,25-34,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:08:00,3.07,6.5,
VOTER015939,synthetic://voter/015939.svg,Tara,Sen,78,75-85,Male,District-09,CONST-039,PS-039,1,REGISTERED,PENDING,PENDING,,,13.69,4.75,
VOTER015940,synthetic://voter/015940.svg,Sia,Malik,27,25-34,Male,District-10,CONST-040,PS-040,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:18:00,14.2,6.39,
VOTER015941,synthetic://voter/015941.svg,Anika,Joshi,19,18-24,Female,District-01,CONST-041,PS-041,2,REGISTERED,PENDING,PENDING,,,8.22,1.2,
VOTER015942,synthetic://voter/015942.svg,Anika,Sen,38,35-44,Female,District-02,CONST-042,PS-042,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:18:00,9.99,8.6,
VOTER015943,synthetic://voter/015943.svg,Tara,Joshi,55,55-64,Female,District-03,CONST-043,PS-043,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:13:00,10.07,6.28,
VOTER015944,synthetic://voter/015944.svg,Sia,Shah,52,45-54,Male,District-04,CONST-044,PS-044,5,REGISTERED,PENDING,PENDING,,,4.23,3.26,
VOTER015945,synthetic://voter/015945.svg,Dev,Kapoor,52,45-54,Female,District-05,CONST-045,PS-045,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:50:00,3.54,5.6,
VOTER015946,synthetic://voter/015946.svg,Arun,Kapoor,19,18-24,Male,District-06,CONST-046,PS-046,3,REGISTERED,PENDING,PENDING,,,17.45,7.39,
VOTER015947,synthetic://voter/015947.svg,Arun,Rao,32,25-34,Female,District-07,CONST-047,PS-047,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:43:00,5.17,1.2,
VOTER015948,synthetic://voter/015948.svg,Aarav,Bose,70,65-74,Male,District-08,CONST-048,PS-048,1,REGISTERED,PENDING,PENDING,,,9.26,3.51,
VOTER015949,synthetic://voter/015949.svg,Aarav,Sen,37,35-44,Female,District-09,CONST-049,PS-049,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:18:00,13.21,3.83,
VOTER015950,synthetic://voter/015950.svg,Dev,Bose,25,25-34,Male,District-10,CONST-050,PS-050,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:55:00,2.93,7.41,
VOTER015951,synthetic://voter/015951.svg,Tara,Iyer,67,65-74,Female,District-01,CONST-001,PS-001,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:56:00,6.96,5.39,
VOTER015952,synthetic://voter/015952.svg,Sia,Roy,77,75-85,Female,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,8.86,3.27,
VOTER015953,synthetic://voter/015953.svg,Rohan,Iyer,84,75-85,Male,District-03,CONST-003,PS-003,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:03:00,8.07,8.12,
VOTER015954,synthetic://voter/015954.svg,Ishaan,Bose,45,45-54,Male,District-04,CONST-004,PS-004,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T18:00:00,10.25,6.38,
VOTER015955,synthetic://voter/015955.svg,Sia,Bose,65,65-74,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:07:00,12.81,6.73,
VOTER015956,synthetic://voter/015956.svg,Sia,Malik,47,45-54,Male,District-06,CONST-006,PS-006,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:46:00,10.79,7.19,
VOTER015957,synthetic://voter/015957.svg,Leela,Joshi,72,65-74,Male,District-07,CONST-007,PS-007,2,REGISTERED,PENDING,PENDING,,,9.19,2.22,
VOTER015958,synthetic://voter/015958.svg,Rohan,Kapoor,53,45-54,Female,District-08,CONST-008,PS-008,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:19:00,9.95,4.39,
VOTER015959,synthetic://voter/015959.svg,Tara,Iyer,57,55-64,Male,District-09,CONST-009,PS-009,3,REGISTERED,PENDING,PENDING,,,11.45,5.15,
VOTER015960,synthetic://voter/015960.svg,Aarav,Joshi,49,45-54,Female,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:36:00,4.04,4.26,
VOTER015961,synthetic://voter/015961.svg,Aarav,Kapoor,65,65-74,Female,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,7.02,10.01,
VOTER015962,synthetic://voter/015962.svg,Tara,Iyer,80,75-85,Female,District-02,CONST-012,PS-012,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:05:00,5.14,4.89,
VOTER015963,synthetic://voter/015963.svg,Rohan,Bose,51,45-54,Male,District-03,CONST-013,PS-013,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:27:00,5.62,5.59,
VOTER015964,synthetic://voter/015964.svg,Rohan,Das,64,55-64,Female,District-04,CONST-014,PS-014,5,REGISTERED,PENDING,PENDING,,,4.18,8.54,
VOTER015965,synthetic://voter/015965.svg,Kabir,Roy,82,75-85,Female,District-05,CONST-015,PS-015,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:52:00,7.58,11.46,
VOTER015966,synthetic://voter/015966.svg,Anika,Joshi,64,55-64,Female,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:17:00,6.92,6.21,
VOTER015967,synthetic://voter/015967.svg,Dev,Roy,78,75-85,Female,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:22:00,17.2,4.73,
VOTER015968,synthetic://voter/015968.svg,Nila,Malik,69,65-74,Female,District-08,CONST-018,PS-018,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:18:00,1.81,8.95,
VOTER015969,synthetic://voter/015969.svg,Nila,Nair,77,75-85,Female,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:31:00,8.37,6.4,
VOTER015970,synthetic://voter/015970.svg,Kabir,Rao,65,65-74,Female,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:48:00,15.01,8.55,
VOTER015971,synthetic://voter/015971.svg,Nila,Kapoor,85,75-85,Male,District-01,CONST-021,PS-021,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:24:00,10.25,8.57,
VOTER015972,synthetic://voter/015972.svg,Nila,Iyer,61,55-64,Male,District-02,CONST-022,PS-022,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:55:00,10.8,8.71,
VOTER015973,synthetic://voter/015973.svg,Nila,Joshi,79,75-85,Female,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,5.34,5.01,
VOTER015974,synthetic://voter/015974.svg,Sia,Malik,27,25-34,Male,District-04,CONST-024,PS-024,3,REGISTERED,PENDING,PENDING,,,4.57,9.47,
VOTER015975,synthetic://voter/015975.svg,Nila,Malik,44,35-44,Male,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:26:00,4.86,7.52,
VOTER015976,synthetic://voter/015976.svg,Aarav,Shah,44,35-44,Male,District-06,CONST-026,PS-026,2,REGISTERED,PENDING,PENDING,,,11.43,8.57,
VOTER015977,synthetic://voter/015977.svg,Tara,Nair,21,18-24,Male,District-07,CONST-027,PS-027,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:53:00,11.3,6.0,
VOTER015978,synthetic://voter/015978.svg,Tara,Rao,43,35-44,Male,District-08,CONST-028,PS-028,3,REGISTERED,PENDING,PENDING,,,9.29,4.06,
VOTER015979,synthetic://voter/015979.svg,Kabir,Das,80,75-85,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:18:00,1.47,4.14,
VOTER015980,synthetic://voter/015980.svg,Leela,Kapoor,74,65-74,Male,District-10,CONST-030,PS-030,3,REGISTERED,PENDING,PENDING,,,9.3,6.71,
VOTER015981,synthetic://voter/015981.svg,Ishaan,Iyer,78,75-85,Female,District-01,CONST-031,PS-031,2,REGISTERED,PENDING,PENDING,,,14.36,8.14,
VOTER015982,synthetic://voter/015982.svg,Mira,Nair,75,75-85,Female,District-02,CONST-032,PS-032,3,REGISTERED,PENDING,PENDING,,,2.41,6.78,
VOTER015983,synthetic://voter/015983.svg,Leela,Sen,69,65-74,Female,District-03,CONST-033,PS-033,3,REGISTERED,PENDING,PENDING,,,10.64,5.64,
VOTER015984,synthetic://voter/015984.svg,Kabir,Roy,50,45-54,Female,District-04,CONST-034,PS-034,1,REGISTERED,PENDING,PENDING,,,3.71,6.61,
VOTER015985,synthetic://voter/015985.svg,Anika,Malik,31,25-34,Female,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:09:00,9.82,3.1,
VOTER015986,synthetic://voter/015986.svg,Rohan,Mehta,31,25-34,Female,District-06,CONST-036,PS-036,3,REGISTERED,PENDING,PENDING,,,9.87,5.83,
VOTER015987,synthetic://voter/015987.svg,Anika,Joshi,60,55-64,Male,District-07,CONST-037,PS-037,4,REGISTERED,PENDING,PENDING,,,0.58,1.2,
VOTER015988,synthetic://voter/015988.svg,Mira,Nair,68,65-74,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:45:00,3.83,6.78,
VOTER015989,synthetic://voter/015989.svg,Aarav,Mehta,37,35-44,Female,District-09,CONST-039,PS-039,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:48:00,7.18,7.03,
VOTER015990,synthetic://voter/015990.svg,Nila,Kapoor,39,35-44,Female,District-10,CONST-040,PS-040,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:44:00,0.2,4.65,
VOTER015991,synthetic://voter/015991.svg,Aarav,Roy,44,35-44,Female,District-01,CONST-041,PS-041,2,REGISTERED,PENDING,PENDING,,,11.26,2.33,
VOTER015992,synthetic://voter/015992.svg,Leela,Kapoor,69,65-74,Female,District-02,CONST-042,PS-042,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:44:00,11.57,3.03,
VOTER015993,synthetic://voter/015993.svg,Nila,Kapoor,81,75-85,Female,District-03,CONST-043,PS-043,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:12:00,7.15,7.25,
VOTER015994,synthetic://voter/015994.svg,Ishaan,Nair,73,65-74,Male,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:20:00,7.78,7.58,
VOTER015995,synthetic://voter/015995.svg,Dev,Shah,58,55-64,Male,District-05,CONST-045,PS-045,3,REGISTERED,PENDING,PENDING,,,12.31,7.02,
VOTER015996,synthetic://voter/015996.svg,Anika,Das,60,55-64,Male,District-06,CONST-046,PS-046,1,REGISTERED,PENDING,PENDING,,,2.06,5.09,
VOTER015997,synthetic://voter/015997.svg,Tara,Bose,56,55-64,Female,District-07,CONST-047,PS-047,3,REGISTERED,PENDING,PENDING,,,6.87,4.56,
VOTER015998,synthetic://voter/015998.svg,Kabir,Roy,30,25-34,Male,District-08,CONST-048,PS-048,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:20:00,5.9,4.97,
VOTER015999,synthetic://voter/015999.svg,Leela,Bose,51,45-54,Male,District-09,CONST-049,PS-049,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:41:00,11.66,9.38,
VOTER016000,synthetic://voter/016000.svg,Nila,Shah,24,18-24,Male,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,8.19,6.0,
VOTER016001,synthetic://voter/016001.svg,Tara,Das,57,55-64,Female,District-01,CONST-001,PS-001,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:10:00,14.11,7.67,
VOTER016002,synthetic://voter/016002.svg,Anika,Roy,41,35-44,Male,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,7.01,8.64,
VOTER016003,synthetic://voter/016003.svg,Ishaan,Kapoor,63,55-64,Male,District-03,CONST-003,PS-003,2,REGISTERED,PENDING,PENDING,,,9.58,6.54,
VOTER016004,synthetic://voter/016004.svg,Rohan,Das,30,25-34,Female,District-04,CONST-004,PS-004,1,REGISTERED,PENDING,PENDING,,,0.2,8.67,
VOTER016005,synthetic://voter/016005.svg,Kabir,Nair,26,25-34,Female,District-05,CONST-005,PS-005,1,REGISTERED,PENDING,PENDING,,,4.6,7.33,
VOTER016006,synthetic://voter/016006.svg,Mira,Mehta,61,55-64,Female,District-06,CONST-006,PS-006,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:03:00,13.72,8.5,
VOTER016007,synthetic://voter/016007.svg,Dev,Shah,81,75-85,Female,District-07,CONST-007,PS-007,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:11:00,6.55,10.87,
VOTER016008,synthetic://voter/016008.svg,Tara,Bose,74,65-74,Male,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,13.48,7.26,
VOTER016009,synthetic://voter/016009.svg,Dev,Shah,82,75-85,Female,District-09,CONST-009,PS-009,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:55:00,7.49,7.15,
VOTER016010,synthetic://voter/016010.svg,Sia,Joshi,70,65-74,Male,District-10,CONST-010,PS-010,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:17:00,1.53,8.22,
VOTER016011,synthetic://voter/016011.svg,Ishaan,Sen,43,35-44,Female,District-01,CONST-011,PS-011,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:49:00,12.58,4.66,
VOTER016012,synthetic://voter/016012.svg,Mira,Sen,40,35-44,Male,District-02,CONST-012,PS-012,2,REGISTERED,PENDING,PENDING,,,5.26,6.54,
VOTER016013,synthetic://voter/016013.svg,Rohan,Das,69,65-74,Female,District-03,CONST-013,PS-013,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:15:00,6.05,4.09,
VOTER016014,synthetic://voter/016014.svg,Rohan,Kapoor,45,45-54,Female,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:58:00,5.95,4.77,
VOTER016015,synthetic://voter/016015.svg,Dev,Kapoor,24,18-24,Female,District-05,CONST-015,PS-015,2,REGISTERED,PENDING,PENDING,,,4.27,3.24,
VOTER016016,synthetic://voter/016016.svg,Tara,Bose,69,65-74,Female,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:30:00,8.64,3.15,
VOTER016017,synthetic://voter/016017.svg,Dev,Nair,33,25-34,Female,District-07,CONST-017,PS-017,3,REGISTERED,PENDING,PENDING,,,0.48,7.19,
VOTER016018,synthetic://voter/016018.svg,Leela,Bose,84,75-85,Male,District-08,CONST-018,PS-018,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:41:00,12.78,7.81,
VOTER016019,synthetic://voter/016019.svg,Mira,Das,31,25-34,Male,District-09,CONST-019,PS-019,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:00:00,17.77,11.9,
VOTER016020,synthetic://voter/016020.svg,Mira,Nair,39,35-44,Female,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,9.4,3.14,
VOTER016021,synthetic://voter/016021.svg,Aarav,Mehta,18,18-24,Female,District-01,CONST-021,PS-021,2,REGISTERED,PENDING,PENDING,,,9.42,6.66,
VOTER016022,synthetic://voter/016022.svg,Arun,Malik,44,35-44,Male,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:25:00,6.79,4.56,
VOTER016023,synthetic://voter/016023.svg,Ishaan,Bose,78,75-85,Female,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:41:00,8.02,11.34,
VOTER016024,synthetic://voter/016024.svg,Kabir,Malik,66,65-74,Male,District-04,CONST-024,PS-024,2,REGISTERED,PENDING,PENDING,,,2.06,9.03,
VOTER016025,synthetic://voter/016025.svg,Aarav,Bose,21,18-24,Female,District-05,CONST-025,PS-025,2,REGISTERED,PENDING,PENDING,,,9.52,5.19,
VOTER016026,synthetic://voter/016026.svg,Mira,Rao,77,75-85,Male,District-06,CONST-026,PS-026,2,REGISTERED,PENDING,PENDING,,,5.89,4.55,
VOTER016027,synthetic://voter/016027.svg,Kabir,Shah,60,55-64,Female,District-07,CONST-027,PS-027,2,REGISTERED,PENDING,PENDING,,,8.26,3.35,
VOTER016028,synthetic://voter/016028.svg,Rohan,Das,85,75-85,Female,District-08,CONST-028,PS-028,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:22:00,0.2,4.77,
VOTER016029,synthetic://voter/016029.svg,Mira,Rao,49,45-54,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:01:00,14.02,6.01,
VOTER016030,synthetic://voter/016030.svg,Ishaan,Rao,32,25-34,Female,District-10,CONST-030,PS-030,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:06:00,11.46,2.34,
VOTER016031,synthetic://voter/016031.svg,Dev,Roy,28,25-34,Male,District-01,CONST-031,PS-031,4,REGISTERED,PENDING,PENDING,,,5.96,4.37,
VOTER016032,synthetic://voter/016032.svg,Nila,Mehta,77,75-85,Male,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:48:00,7.74,6.0,
